Trade Type,Symbol,Entry DateTime,Exit DateTime,Entry Price,Exit Price,Trade Quantity,Max Open Quantity,Max Closed Quantity,Profit/Loss (T),Cumulative Profit/Loss (T),FlatToFlat Profit/Loss (T),FlatToFlat Max Open Profit (T),FlatToFlat Max Open Loss (T),Max Open Profit (T),Max Open Loss (T),Entry Efficiency,Exit Efficiency,Total Efficiency,Commission (C),High Price While Open,Low Price While Open,Note,Open Position Quantity,Close Position Quantity,Duration,Account,Highest Cumulative P/L (T),Lowest Cumulative P/L (T),Maximum Runup (T),Maximum Drawdown (T)
Long,[Sim]F.US.MESU26,2018-09-27 11:31:56.001,2018-09-27 11:33:05.000,3688.50000000,3688.50000000,1.00000000,1.00000000,1.00000000,0.00,-723.00,0.00,3.00,-1.00,3.00,-1.00,100.00,25.00,0.00,0.00,3689.25000000,3688.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:08.999,Sim14,55.00,-723.00,84.00,-778.00
Long,[Sim]F.US.MESU26,2018-09-27 11:40:55.000,2018-09-27 11:42:56.012,3689.25000000,3688.75000000,1.00000000,1.00000000,1.00000000,-2.00,-725.00,-2.00,1.00,-2.00,1.00,-2.00,100.00,0.00,-66.67,0.00,3689.50000000,3688.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:01.012,Sim14,55.00,-725.00,84.00,-780.00
Long,[Sim]F.US.MESU26,2018-09-27 11:43:56.002,2018-09-27 11:46:56.012,3689.25000000,3689.00000000,1.00000000,1.00000000,1.00000000,-1.00,-726.00,-1.00,1.00,-2.00,1.00,-2.00,100.00,33.33,-33.33,0.00,3689.50000000,3688.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:03:00.010,Sim14,55.00,-726.00,84.00,-781.00
Long,[Sim]F.US.MESU26,2018-09-27 11:47:53.000,2018-09-27 11:52:46.052,3689.25000000,3689.25000000,1.00000000,1.00000000,1.00000000,0.00,-726.00,0.00,3.00,-1.00,3.00,-1.00,100.00,25.00,0.00,0.00,3690.00000000,3689.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:04:53.052,Sim14,55.00,-726.00,84.00,-781.00
Short,[Sim]F.US.MESU26,2018-09-27 13:25:56.000,2018-09-27 13:27:56.000,3683.50000000,3683.50000000,1.00000000,1.00000000,1.00000000,0.00,-726.00,0.00,2.00,-2.00,2.00,-2.00,100.00,50.00,0.00,0.00,3684.00000000,3683.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:00.000,Sim14,55.00,-726.00,84.00,-781.00
Short,[Sim]F.US.MESU26,2018-09-27 13:29:55.001,2018-09-27 13:33:56.090,3683.00000000,3683.00000000,1.00000000,1.00000000,1.00000000,0.00,-726.00,0.00,4.00,-4.00,4.00,-4.00,100.00,50.00,0.00,0.00,3684.00000000,3682.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:04:01.089,Sim14,55.00,-726.00,84.00,-781.00
Short,[Sim]F.US.MESU26,2018-09-27 13:35:56.008,2018-09-27 13:37:06.001,3682.00000000,3682.00000000,1.00000000,1.00000000,1.00000000,0.00,-726.00,0.00,2.00,-1.00,2.00,-1.00,100.00,33.33,0.00,0.00,3682.25000000,3681.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:09.993,Sim14,55.00,-726.00,84.00,-781.00
Short,[Sim]F.US.MESU26,2018-09-27 14:21:56.012,2018-09-27 14:23:02.051,3679.50000000,3679.50000000,1.00000000,1.00000000,1.00000000,0.00,-726.00,0.00,2.00,-1.00,2.00,-1.00,100.00,33.33,0.00,0.00,3679.75000000,3679.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:06.039,Sim14,55.00,-726.00,84.00,-781.00
Short,[Sim]F.US.MESU26,2018-09-27 14:24:56.000,2018-09-27 14:31:56.001,3679.25000000,3677.75000000,1.00000000,1.00000000,1.00000000,6.00,-720.00,6.00,8.00,-1.00,8.00,-1.00,100.00,77.78,66.67,0.00,3679.50000000,3677.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:07:00.001,Sim14,55.00,-726.00,84.00,-781.00
Long,[Sim]F.US.MESU26,2018-09-28 08:44:56.000,2018-09-28 08:45:56.012,3673.50000000,3673.50000000,1.00000000,1.00000000,1.00000000,0.00,-720.00,0.00,1.00,-7.00,1.00,-7.00,100.00,87.50,0.00,0.00,3673.75000000,3671.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.012,Sim14,55.00,-726.00,84.00,-781.00
Long,[Sim]F.US.MESU26,2018-09-28 09:18:56.001,2018-09-28 09:24:08.001,3674.00000000,3674.00000000,1.00000000,1.00000000,1.00000000,0.00,-720.00,0.00,8.00,-1.00,8.00,-1.00,100.00,11.11,0.00,0.00,3676.00000000,3673.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:05:12.000,Sim14,55.00,-726.00,84.00,-781.00
Long,[Sim]F.US.MESU26,2018-09-28 09:35:56.012,2018-09-28 09:36:56.012,3677.25000000,3677.25000000,1.00000000,1.00000000,1.00000000,0.00,-720.00,0.00,2.00,-2.00,2.00,-2.00,100.00,50.00,0.00,0.00,3677.75000000,3676.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.000,Sim14,55.00,-726.00,84.00,-781.00
Long,[Sim]F.US.MESU26,2018-09-28 09:37:54.001,2018-09-28 11:46:05.157,3677.25000000,3677.25000000,1.00000000,1.00000000,1.00000000,0.00,-720.00,0.00,25.00,-1.00,25.00,-1.00,100.00,3.85,0.00,0.00,3683.50000000,3677.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,02:08:11.156,Sim14,55.00,-726.00,84.00,-781.00
Short,[Sim]F.US.MESU26,2018-09-28 13:16:56.001,2018-09-28 13:49:56.006,3676.25000000,3676.25000000,1.00000000,1.00000000,1.00000000,0.00,-720.00,0.00,1.00,-12.00,1.00,-12.00,100.00,92.31,0.00,0.00,3679.25000000,3676.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:33:00.005,Sim14,55.00,-726.00,84.00,-781.00
Short,[Sim]F.US.MESU26,2018-09-28 13:55:55.000,2018-09-28 14:00:20.056,3676.75000000,3676.75000000,1.00000000,1.00000000,1.00000000,0.00,-720.00,0.00,3.00,-2.00,3.00,-2.00,100.00,40.00,0.00,0.00,3677.25000000,3676.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:04:25.056,Sim14,55.00,-726.00,84.00,-781.00
Short,[Sim]F.US.MESU26,2018-09-28 14:03:56.003,2018-09-28 14:05:46.041,3676.50000000,3676.50000000,1.00000000,1.00000000,1.00000000,0.00,-720.00,0.00,4.00,-1.00,4.00,-1.00,100.00,20.00,0.00,0.00,3676.75000000,3675.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:50.038,Sim14,55.00,-726.00,84.00,-781.00
Short,[Sim]F.US.MESU26,2018-09-28 14:13:56.001,2018-09-28 14:16:27.099,3676.25000000,3676.25000000,1.00000000,1.00000000,1.00000000,0.00,-720.00,0.00,4.00,-2.00,4.00,-2.00,100.00,33.33,0.00,0.00,3676.75000000,3675.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:31.098,Sim14,55.00,-726.00,84.00,-781.00
Short,[Sim]F.US.MESU26,2018-09-28 14:16:56.012,2018-09-28 14:17:56.001,3675.50000000,3675.50000000,1.00000000,1.00000000,1.00000000,0.00,-720.00,0.00,1.00,-3.00,1.00,-3.00,100.00,75.00,0.00,0.00,3676.25000000,3675.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:00:59.989,Sim14,55.00,-726.00,84.00,-781.00
Long,[Sim]F.US.MESU26,2018-10-01 08:35:56.012,2018-10-01 08:36:56.012,3693.75000000,3693.25000000,1.00000000,1.00000000,1.00000000,-2.00,-722.00,-2.00,2.00,-2.00,2.00,-2.00,100.00,0.00,-50.00,0.00,3694.25000000,3693.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.000,Sim14,55.00,-726.00,84.00,-781.00
Long,[Sim]F.US.MESU26,2018-10-01 08:40:55.000,2018-10-01 11:21:51.159,3693.25000000,3693.25000000,1.00000000,1.00000000,1.00000000,0.00,-722.00,0.00,27.00,-1.00,27.00,-1.00,100.00,3.57,0.00,0.00,3700.00000000,3693.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,02:40:56.159,Sim14,55.00,-726.00,84.00,-781.00
Short,[Sim]F.US.MESU26,2018-10-01 11:48:56.000,2018-10-01 11:50:56.007,3689.50000000,3690.00000000,1.00000000,1.00000000,1.00000000,-2.00,-724.00,-2.00,1.00,-3.00,1.00,-3.00,100.00,25.00,-50.00,0.00,3690.25000000,3689.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:00.007,Sim14,55.00,-726.00,84.00,-781.00
Short,[Sim]F.US.MESU26,2018-10-01 13:13:56.000,2018-10-01 13:14:56.000,3689.00000000,3690.00000000,1.00000000,1.00000000,1.00000000,-4.00,-728.00,-4.00,2.00,-4.00,2.00,-4.00,100.00,0.00,-66.67,0.00,3690.00000000,3688.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-728.00,84.00,-783.00
Short,[Sim]F.US.MESU26,2018-10-01 13:15:51.002,2018-10-01 13:22:51.000,3689.25000000,3690.25000000,1.00000000,1.00000000,1.00000000,-4.00,-732.00,-4.00,1.00,-6.00,1.00,-6.00,100.00,28.57,-57.14,0.00,3690.75000000,3689.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:06:59.998,Sim14,55.00,-732.00,84.00,-787.00
Short,[Sim]F.US.MESU26,2018-10-01 13:34:56.002,2018-10-01 13:46:13.094,3689.25000000,3689.25000000,1.00000000,1.00000000,1.00000000,0.00,-732.00,0.00,7.00,-1.00,7.00,-1.00,100.00,12.50,0.00,0.00,3689.50000000,3687.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:11:17.092,Sim14,55.00,-732.00,84.00,-787.00
Short,[Sim]F.US.MESU26,2018-10-01 14:15:55.002,2018-10-01 14:16:57.000,3689.25000000,3689.25000000,1.00000000,1.00000000,1.00000000,0.00,-732.00,0.00,1.00,-1.00,1.00,-1.00,100.00,50.00,0.00,0.00,3689.50000000,3689.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:01.998,Sim14,55.00,-732.00,84.00,-787.00
Short,[Sim]F.US.MESU26,2018-10-01 14:24:56.000,2018-10-01 14:31:56.011,3688.25000000,3683.25000000,1.00000000,1.00000000,1.00000000,20.00,-712.00,20.00,21.00,-1.00,21.00,-1.00,100.00,95.45,90.91,0.00,3688.50000000,3683.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:07:00.011,Sim14,55.00,-732.00,84.00,-787.00
Long,[Sim]F.US.MESU26,2018-10-02 08:33:56.009,2018-10-02 08:34:56.003,3686.50000000,3686.00000000,1.00000000,1.00000000,1.00000000,-2.00,-714.00,-2.00,1.00,-3.00,1.00,-3.00,100.00,25.00,-50.00,0.00,3686.75000000,3685.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:00:59.994,Sim14,55.00,-732.00,84.00,-787.00
Long,[Sim]F.US.MESU26,2018-10-02 08:41:56.000,2018-10-02 08:43:23.001,3685.50000000,3685.50000000,1.00000000,1.00000000,1.00000000,0.00,-714.00,0.00,3.00,-1.00,3.00,-1.00,100.00,25.00,0.00,0.00,3686.25000000,3685.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:27.001,Sim14,55.00,-732.00,84.00,-787.00
Long,[Sim]F.US.MESU26,2018-10-02 09:02:56.012,2018-10-02 09:51:23.030,3687.25000000,3687.25000000,1.00000000,1.00000000,1.00000000,0.00,-714.00,0.00,4.00,-21.00,4.00,-21.00,100.00,84.00,0.00,0.00,3688.25000000,3682.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:48:27.018,Sim14,55.00,-732.00,84.00,-787.00
Long,[Sim]F.US.MESU26,2018-10-02 10:05:56.001,2018-10-02 10:07:52.081,3688.00000000,3688.00000000,1.00000000,1.00000000,1.00000000,0.00,-714.00,0.00,3.00,-1.00,3.00,-1.00,100.00,25.00,0.00,0.00,3688.75000000,3687.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:56.080,Sim14,55.00,-732.00,84.00,-787.00
Long,[Sim]F.US.MESU26,2018-10-02 10:59:56.003,2018-10-02 11:06:08.048,3692.75000000,3692.75000000,1.00000000,1.00000000,1.00000000,0.00,-714.00,0.00,5.00,-2.00,5.00,-2.00,100.00,28.57,0.00,0.00,3694.00000000,3692.25000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:06:12.045,Sim14,55.00,-732.00,84.00,-787.00
Long,[Sim]F.US.MESU26,2018-10-02 11:07:55.000,2018-10-02 11:08:55.000,3693.75000000,3693.50000000,1.00000000,1.00000000,1.00000000,-1.00,-715.00,-1.00,1.00,-3.00,1.00,-3.00,100.00,50.00,-25.00,0.00,3694.00000000,3693.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.000,Sim14,55.00,-732.00,84.00,-787.00
Long,[Sim]F.US.MESU26,2018-10-02 11:10:56.001,2018-10-02 14:00:25.048,3694.00000000,3688.25000000,1.00000000,1.00000000,1.00000000,-23.00,-738.00,-23.00,0.00,-24.00,0.00,-24.00,100.00,4.17,-95.83,0.00,3694.00000000,3688.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,02:49:29.047,Sim14,55.00,-738.00,84.00,-793.00
Short,[Sim]F.US.MESU26,2018-10-02 14:22:56.001,2018-10-02 14:31:55.003,3682.50000000,3686.75000000,1.00000000,1.00000000,1.00000000,-17.00,-755.00,-17.00,0.00,-17.00,-0.00,-17.00,100.00,0.00,-100.00,0.00,3686.75000000,3682.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:08:59.002,Sim14,55.00,-755.00,84.00,-810.00
Long,[Sim]F.US.MESU26,2018-10-03 08:31:56.012,2018-10-03 08:33:56.002,3697.50000000,3696.75000000,1.00000000,1.00000000,1.00000000,-3.00,-758.00,-3.00,1.00,-4.00,1.00,-4.00,100.00,20.00,-60.00,0.00,3697.75000000,3696.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:59.990,Sim14,55.00,-758.00,84.00,-813.00
Long,[Sim]F.US.MESU26,2018-10-03 08:48:56.012,2018-10-03 08:49:56.012,3697.50000000,3696.75000000,1.00000000,1.00000000,1.00000000,-3.00,-761.00,-3.00,1.00,-6.00,1.00,-6.00,100.00,42.86,-42.86,0.00,3697.75000000,3696.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.000,Sim14,55.00,-761.00,84.00,-816.00
Long,[Sim]F.US.MESU26,2018-10-03 11:04:56.012,2018-10-03 11:16:54.001,3698.50000000,3698.25000000,1.00000000,1.00000000,1.00000000,-1.00,-762.00,-1.00,1.00,-7.00,1.00,-7.00,100.00,75.00,-12.50,0.00,3698.75000000,3696.75000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:11:57.989,Sim14,55.00,-762.00,84.00,-817.00
Long,[Sim]F.US.MESU26,2018-10-03 11:17:54.001,2018-10-03 11:19:01.002,3698.75000000,3698.75000000,1.00000000,1.00000000,1.00000000,0.00,-762.00,0.00,2.00,-1.00,2.00,-1.00,100.00,33.33,0.00,0.00,3699.25000000,3698.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:07.001,Sim14,55.00,-762.00,84.00,-817.00
Long,[Sim]F.US.MESU26,2018-10-03 11:48:55.001,2018-10-03 11:50:53.001,3698.25000000,3698.00000000,1.00000000,1.00000000,1.00000000,-1.00,-763.00,-1.00,2.00,-1.00,2.00,-1.00,100.00,0.00,-33.33,0.00,3698.75000000,3698.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:58.000,Sim14,55.00,-763.00,84.00,-818.00
Long,[Sim]F.US.MESU26,2018-10-03 11:51:54.000,2018-10-03 11:53:59.000,3698.25000000,3698.25000000,1.00000000,1.00000000,1.00000000,0.00,-763.00,0.00,1.00,-1.00,1.00,-1.00,100.00,50.00,0.00,0.00,3698.50000000,3698.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:05.000,Sim14,55.00,-763.00,84.00,-818.00
Long,[Sim]F.US.MESU26,2018-10-03 11:56:52.009,2018-10-03 11:59:49.000,3698.50000000,3698.25000000,1.00000000,1.00000000,1.00000000,-1.00,-764.00,-1.00,1.00,-2.00,1.00,-2.00,100.00,33.33,-33.33,0.00,3698.75000000,3698.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:02:56.991,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-03 14:24:56.012,2018-10-03 14:25:56.005,3685.75000000,3685.75000000,1.00000000,1.00000000,1.00000000,0.00,-764.00,0.00,1.00,-1.00,1.00,-1.00,100.00,50.00,0.00,0.00,3686.00000000,3685.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:00:59.993,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-03 14:26:55.002,2018-10-03 14:29:10.000,3685.25000000,3685.25000000,1.00000000,1.00000000,1.00000000,0.00,-764.00,0.00,7.00,-1.00,7.00,-1.00,100.00,12.50,0.00,0.00,3685.50000000,3683.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:14.998,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-04 09:06:56.012,2018-10-04 09:08:48.000,3674.00000000,3674.00000000,1.00000000,1.00000000,1.00000000,0.00,-764.00,0.00,6.00,-1.00,6.00,-1.00,100.00,14.29,0.00,0.00,3674.25000000,3672.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:51.988,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-04 09:10:56.004,2018-10-04 11:24:01.089,3672.50000000,3654.50000000,1.00000000,1.00000000,1.00000000,72.00,-692.00,72.00,72.00,-1.00,72.00,-1.00,100.00,100.00,98.63,0.00,3672.75000000,3654.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,02:13:05.085,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-04 12:06:56.011,2018-10-04 12:07:56.012,3655.00000000,3655.25000000,1.00000000,1.00000000,1.00000000,-1.00,-693.00,-1.00,1.00,-1.00,1.00,-1.00,100.00,0.00,-50.00,0.00,3655.25000000,3654.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.001,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-04 12:08:56.003,2018-10-04 12:09:56.012,3654.75000000,3655.00000000,1.00000000,1.00000000,1.00000000,-1.00,-694.00,-1.00,2.00,-1.00,2.00,-1.00,100.00,0.00,-33.33,0.00,3655.00000000,3654.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.009,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-04 12:10:56.012,2018-10-04 12:12:19.118,3654.00000000,3654.00000000,1.00000000,1.00000000,1.00000000,0.00,-694.00,0.00,8.00,-3.00,8.00,-3.00,100.00,27.27,0.00,0.00,3654.75000000,3652.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:23.106,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-04 12:30:56.012,2018-10-04 12:40:11.118,3651.25000000,3651.25000000,1.00000000,1.00000000,1.00000000,0.00,-694.00,0.00,11.00,-2.00,11.00,-2.00,100.00,15.38,0.00,0.00,3651.75000000,3648.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:09:15.106,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-04 13:12:56.012,2018-10-04 13:13:52.001,3650.25000000,3650.75000000,1.00000000,1.00000000,1.00000000,-2.00,-696.00,-2.00,2.00,-2.00,2.00,-2.00,100.00,0.00,-50.00,0.00,3650.75000000,3649.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:00:55.989,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-04 13:15:56.012,2018-10-04 13:17:58.000,3650.00000000,3650.00000000,1.00000000,1.00000000,1.00000000,0.00,-696.00,0.00,7.00,0.00,7.00,-0.00,100.00,0.00,0.00,0.00,3650.00000000,3648.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:01.988,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-04 13:24:55.012,2018-10-04 13:25:56.000,3647.25000000,3648.00000000,1.00000000,1.00000000,1.00000000,-3.00,-699.00,-3.00,2.00,-4.00,2.00,-4.00,100.00,16.67,-50.00,0.00,3648.25000000,3646.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.988,Sim14,55.00,-764.00,84.00,-819.00
Long,[Sim]F.US.MESU26,2018-10-04 13:45:55.072,2018-10-04 13:46:57.001,3655.25000000,3655.25000000,1.00000000,1.00000000,1.00000000,0.00,-699.00,0.00,8.00,-1.00,8.00,-1.00,100.00,11.11,0.00,0.00,3657.25000000,3655.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:01.929,Sim14,55.00,-764.00,84.00,-819.00
Long,[Sim]F.US.MESU26,2018-10-04 13:49:56.012,2018-10-04 14:31:54.000,3655.25000000,3658.00000000,1.00000000,1.00000000,1.00000000,11.00,-688.00,11.00,32.00,-1.00,32.00,-1.00,100.00,36.36,33.33,0.00,3663.25000000,3655.00000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:41:57.988,Sim14,55.00,-764.00,84.00,-819.00
Long,[Sim]F.US.MESU26,2018-10-05 08:40:56.012,2018-10-05 08:41:56.012,3670.25000000,3669.50000000,1.00000000,1.00000000,1.00000000,-3.00,-691.00,-3.00,1.00,-3.00,1.00,-3.00,100.00,0.00,-75.00,0.00,3670.50000000,3669.50000000,WT_34B_CRV3_CANDIDATE_A,1.00000000,0,00:01:00.000,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 09:09:56.012,2018-10-05 09:15:41.000,3663.25000000,3663.25000000,1.00000000,1.00000000,1.00000000,0.00,-691.00,0.00,9.00,-2.00,9.00,-2.00,100.00,18.18,0.00,0.00,3663.75000000,3661.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:05:44.988,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 09:20:56.000,2018-10-05 09:21:56.002,3662.00000000,3662.75000000,1.00000000,1.00000000,1.00000000,-3.00,-694.00,-3.00,1.00,-5.00,1.00,-5.00,100.00,33.33,-50.00,0.00,3663.25000000,3661.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.002,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 09:44:55.030,2018-10-05 09:46:03.037,3662.75000000,3662.75000000,1.00000000,1.00000000,1.00000000,0.00,-694.00,0.00,6.00,-1.00,6.00,-1.00,100.00,14.29,0.00,0.00,3663.00000000,3661.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:08.007,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 09:47:56.012,2018-10-05 09:55:58.137,3661.25000000,3661.25000000,1.00000000,1.00000000,1.00000000,0.00,-694.00,0.00,14.00,0.00,14.00,-0.00,100.00,0.00,0.00,0.00,3661.25000000,3657.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:08:02.125,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 09:58:56.012,2018-10-05 09:59:56.012,3659.00000000,3659.75000000,1.00000000,1.00000000,1.00000000,-3.00,-697.00,-3.00,2.00,-3.00,2.00,-3.00,100.00,0.00,-60.00,0.00,3659.75000000,3658.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 10:04:56.012,2018-10-05 10:05:56.012,3656.50000000,3657.00000000,1.00000000,1.00000000,1.00000000,-2.00,-699.00,-2.00,3.00,-4.00,3.00,-4.00,100.00,28.57,-28.57,0.00,3657.50000000,3655.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:00.000,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 10:06:56.012,2018-10-05 10:09:09.006,3655.75000000,3655.75000000,1.00000000,1.00000000,1.00000000,0.00,-699.00,0.00,4.00,-5.00,4.00,-5.00,100.00,55.56,0.00,0.00,3657.00000000,3654.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:02:12.994,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 10:13:56.012,2018-10-05 10:14:56.001,3654.25000000,3655.25000000,1.00000000,1.00000000,1.00000000,-4.00,-703.00,-4.00,1.00,-4.00,1.00,-4.00,100.00,0.00,-80.00,0.00,3655.25000000,3654.00000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:00:59.989,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 10:28:56.012,2018-10-05 10:30:00.000,3651.00000000,3651.00000000,1.00000000,1.00000000,1.00000000,0.00,-703.00,0.00,5.00,-1.00,5.00,-1.00,100.00,16.67,0.00,0.00,3651.25000000,3649.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:01:03.988,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 10:49:56.001,2018-10-05 11:08:25.095,3644.25000000,3644.25000000,1.00000000,1.00000000,1.00000000,0.00,-703.00,0.00,23.00,-1.00,23.00,-1.00,100.00,4.17,0.00,0.00,3644.50000000,3638.50000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:18:29.094,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 11:39:56.012,2018-10-05 11:46:06.005,3639.25000000,3639.25000000,1.00000000,1.00000000,1.00000000,0.00,-703.00,0.00,16.00,0.00,16.00,-0.00,100.00,0.00,0.00,0.00,3639.25000000,3635.25000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:06:09.993,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 11:48:56.012,2018-10-05 12:04:44.015,3637.50000000,3637.50000000,1.00000000,1.00000000,1.00000000,0.00,-703.00,0.00,11.00,-15.00,11.00,-15.00,100.00,57.69,0.00,0.00,3641.25000000,3634.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:15:48.003,Sim14,55.00,-764.00,84.00,-819.00
Short,[Sim]F.US.MESU26,2018-10-05 12:07:55.035,2018-10-05 12:10:57.053,3635.50000000,3635.50000000,1.00000000,1.00000000,1.00000000,0.00,-703.00,0.00,7.00,-4.00,7.00,-4.00,100.00,36.36,0.00,0.00,3636.50000000,3633.75000000,WT_34B_CRV3_CANDIDATE_A,-1.00000000,0,00:03:02.018,Sim14,55.00,-764.00,84.00,-819.00
